Z1_0	Z1_1	Z1_2	Z1_3	Z1_4	Z1_5	Z1_6	Z1_7	Z1_8	Z1_9	Z1_10	Z1_11	Z1_12	Z1_13	Z1_14	Z1_15	Z1_16	Z1_17	Z1_18	Z1_19	Z1_20	Z1_21	Z1_22	Z1_23	Z1_24	Z1_25	Z1_26	Z1_27	Z1_28	Z1_29	Z1_30	Z1_31
-2.1466162	-0.445528	0.28669667	-0.72566646	0.4280409	-1.0455111	0.7851331	-0.071070954	2.0965197	-0.9948192	-1.090993	-0.8114198	1.2310843	-1.1277064	-0.29611143	-2.2528617	-0.78526896	0.3876481	0.14190806	-1.1925476	-2.272192	0.7272538	1.4669939	-0.30697897	-0.9049008	-0.13866591	0.55538094	1.239953	0.30848628	0.32371604	-0.8102288	0.3697892
-1.2271317	-1.0765597	1.4594727	-1.102716	0.8600608	0.014849253	1.508715	0.0020086467	0.64573514	-0.59201014	-0.42212376	-1.0026823	0.9633793	-0.9020309	0.22853774	-1.8813285	-0.6490411	-0.8307505	-0.83852863	-0.05570019	-1.9978358	1.147433	1.483879	-1.2775159	-1.347484	0.19981736	0.117318965	0.93269503	0.56964046	-0.062083207	-0.7046238	-0.6528637
-1.3695138	-0.49737835	1.7661378	-1.7241074	0.48896295	-0.30419686	0.8357211	0.12855457	-0.2866128	-0.16079488	-0.6735893	0.14124477	0.77915734	-1.0327314	0.37244186	-2.0169601	0.23242903	-0.031177385	-0.6514444	-0.70105433	-1.2567717	1.2193007	0.35600144	0.08849263	-0.44032145	1.5104434	-0.37458593	0.9419551	0.9605698	0.5297741	-1.2124437	-0.19106892
-0.5257571	-0.40695098	-1.8736475	-1.4516746	-0.92083883	-1.7015038	-0.6711551	2.2030942	0.2412076	-0.45915964	-2.0723262	0.101728454	-0.8955978	-2.5638266	0.2556643	-1.8571081	0.04675319	0.57592237	0.7347198	0.9575456	-1.7860346	-1.2786751	-0.27317438	2.7218077	-0.38764536	0.31906402	-0.45030957	-1.1308892	-1.1996925	1.1795027	-0.33761716	3.8028374
-1.0014831	-0.44542256	-1.2595155	-1.0419058	-0.8438947	-2.050859	-0.17155263	2.1957047	1.2567403	-0.3294732	-1.2890799	-0.75220495	-0.32379112	-0.7157208	-0.3109722	-1.3144366	0.5654967	0.8304514	0.9697221	1.3028576	-2.5723977	-1.3379569	0.45328304	2.3767397	0.45012495	0.8124444	0.20885655	-2.011762	-0.75521433	0.81298727	-0.22059028	3.1690474
-0.22359356	0.40860975	-0.8810928	-0.7888601	-0.3412403	-1.0274646	0.14960296	1.785373	-0.27519584	0.5041988	-1.318295	-0.74444723	0.09238249	-2.1229894	-0.50469255	-1.5473872	-0.44384077	-0.5856412	0.69609404	-0.838656	-1.4388466	-0.5675269	0.6970738	0.68443346	-1.7134119	0.52784324	-0.47179192	-0.6545321	-0.13070446	0.98467535	-1.1956837	2.29698
-0.92681456	-0.54781663	-1.3578379	-1.0781631	-0.6024292	-1.0654929	-1.2512132	2.0239341	0.46737075	-1.5649832	-1.2521384	-0.09412691	0.05960199	-1.1408846	-0.36970192	-1.5285497	-0.4531511	1.4282864	0.78574544	-0.014989344	-2.6674852	-0.7078075	0.25473854	1.4072562	-0.102102034	0.18826449	-1.0348305	-1.4273095	-0.17931049	0.9495656	-0.82176423	1.4148271
-0.6698756	-1.2944542	-1.2601095	-0.4643971	-0.6527097	-0.9593522	-1.2954535	2.4959776	-0.20739451	-0.98165107	-1.1859944	-0.40152892	-0.6590529	-1.5775301	-0.07131322	-1.2284944	-0.44310308	0.61134225	0.49707392	0.08327165	-1.8163726	-0.73423624	-0.47156197	1.1116023	-0.65295684	0.29842427	-1.1768724	-1.459033	-0.39420894	2.2841887	-1.4830003	2.8474512
-1.8496461	-0.2046314	2.5704696	-1.4680749	0.7228033	0.543694	1.4182112	0.17674638	0.6157595	-1.1627736	-1.1655312	-1.8413713	1.7366214	-0.9933212	0.7948359	-2.2793581	-0.7677273	-0.9523798	-0.6421108	-0.14271612	-2.5047364	2.3417602	1.884086	-1.292763	-0.17495587	0.24545038	-0.8568014	0.7101288	0.50490326	-0.34296605	-0.012404844	-0.33961853
-0.32836577	-0.8343527	-1.0879741	-0.51516193	-0.9414031	-0.8510937	-1.3289381	1.8676252	-0.042941444	-0.44036904	-0.40085977	0.36459294	-0.62620896	-1.8927698	-0.22025722	-1.8543946	0.5838112	0.5319361	0.14597465	-0.88374776	-2.200151	-0.8574983	0.021997623	1.7916405	-0.205726	0.64344037	-1.5477899	-0.65272284	-0.66443574	1.7631217	-0.05075808	2.9323568
-2.3156233	-0.04049816	3.343261	-2.1454742	1.9830753	-0.16879243	2.8553183	-1.193757	1.7781825	-0.597033	-0.37033027	-1.392077	2.2162616	-1.1972526	0.90705943	-2.481125	-0.9963842	-0.77313167	-0.5926922	-1.605612	-2.3011217	3.4051118	3.2099338	-1.2220607	-1.3333545	-0.18719661	-0.059563994	2.320923	1.996925	-0.93815523	-1.0703505	-1.583572
-0.99323976	0.032805018	-0.18170902	-0.700879	-0.123181015	-1.1084507	0.3383202	0.805516	-0.23896512	-1.2296172	-1.0797017	-0.20039186	0.2929476	-1.2182848	-0.102261126	-0.45722032	-0.8188284	-0.12706722	0.40789196	-0.45893162	-0.73936075	0.2189444	0.49762326	0.81148684	0.37598556	0.3093723	-0.114044875	-0.6420497	-0.19405809	0.4918593	-1.4248545	0.70022756
-0.8237989	-0.54671	1.1675143	-1.820187	0.3168055	0.31023917	0.6156993	0.76360655	1.2240491	-0.06348459	-1.6790164	-1.1389806	0.84423584	-1.3729222	-0.24422777	-2.416702	-0.18380487	-0.95551175	-1.1960487	0.37096822	-1.2966226	1.8299713	1.6773838	0.1402199	-0.41934904	1.5566981	0.019580476	0.20363104	0.8682226	-0.16840047	-0.8861463	0.42415637
-0.78197694	-1.0955003	-1.5688319	-1.0187943	-1.484105	-1.3543054	-0.96368027	2.245342	0.56874096	-0.570629	-2.4215176	-0.4497523	-0.23533207	-1.7022096	-0.9102045	-1.868153	-0.4159723	0.8219333	-0.021843573	-0.1217276	-2.3178716	-1.1831915	-0.26894256	1.6996171	-0.47328797	1.2731041	0.24800804	-1.063122	-0.30561188	0.8943907	0.49728155	4.2241383
-0.6420808	-0.9192401	-1.0110372	-1.0113057	-0.22056744	-1.6298823	-0.8284809	1.9609818	0.27573484	0.13242689	-1.3014183	-0.70665497	-0.026026372	-2.700881	-1.3705733	-1.8369546	0.20985293	0.38237882	0.093282916	0.37150455	-1.1408834	-1.5478387	0.45089856	1.8634806	-0.36528006	0.51894283	-0.15259925	-1.3415253	-0.5784794	1.7189889	-0.44173908	3.2142558
-0.9437448	-0.20978077	-1.130187	-0.25071627	-0.29445407	-1.6272185	-0.6009195	1.6981548	0.41068447	-0.8603331	-0.029241879	-0.17833233	-0.1714421	-1.7019956	-0.24990466	-1.3262327	-0.560949	0.5139373	-0.4098828	0.7434455	-1.8933778	-0.6408678	0.48634404	1.1886425	0.07776221	0.22621596	-0.4271301	-0.7712419	-0.17260048	0.26809594	-0.91674095	1.4874784
-0.47208557	-1.0178398	0.11671979	-1.4950174	-1.0458858	-2.1629088	-0.3264932	1.7700086	-0.09260461	-0.9572272	-0.7783346	0.8375341	0.39778942	-1.6839926	-0.22850108	-0.70287573	-0.5463141	0.84700745	0.4489392	-0.46426275	-1.8496362	-0.4972192	-0.23252481	2.4015324	-0.57223946	1.2025499	-0.5116151	-0.39388978	0.17122045	2.3037074	-0.017278492	2.5367448
-0.83324647	-1.3117377	0.5457754	-0.6147057	0.002113279	-1.2095332	-0.5108678	1.3247195	0.58559227	-0.9865397	-0.57423633	-0.7029135	-0.539839	-1.8806382	0.4409274	-1.7783735	-0.4753398	0.40529457	0.35348424	0.4718496	-1.4962453	-0.113453895	-0.22634068	0.4741772	-0.5849917	0.3977744	-0.15436876	-0.44283968	0.17911969	1.1796505	-1.1196291	1.8806366
-1.7905734	0.80111957	2.2184603	-0.9382305	0.53914297	-0.08713473	1.301511	0.25604534	0.92992705	-0.4881287	-0.56707066	-1.5779755	1.2945085	-0.94524384	-0.39949134	-2.720187	-0.9061937	-0.5452407	-1.150883	-0.1750591	-1.5144054	0.9445426	1.468129	-0.85733676	-0.6022559	0.65749854	-0.091077104	1.0020883	0.14425725	0.019690834	-0.4896828	-0.6307396
-0.6707258	0.22635932	2.1811886	-1.0793765	1.3260499	0.26003578	1.9400308	0.702088	1.093068	-1.6061072	-1.0635431	-0.74361384	1.2433168	-1.5125937	-0.28635582	-1.8301849	-0.82697	1.0562276	-0.10721431	-0.40330142	-2.1020422	1.4310985	0.95797765	-0.5146947	-1.1574864	-0.060489427	-0.61531407	0.8126513	1.333087	1.2275611	-0.46743637	-0.22600204
-2.7889104	-1.0360194	3.41902	-1.9554418	1.3598202	-0.2911677	2.830146	-0.9436122	1.1475097	-0.19446763	-0.27597436	-1.5352149	2.2243538	-0.7206547	0.67705154	-1.8558079	-0.9805308	-0.5945389	-0.9723461	-2.6087704	-2.497641	2.7940297	2.1167693	-1.3053453	-0.9801821	0.2472207	-0.48501158	2.3886147	1.2524546	-0.68158156	-0.86607176	-1.4563156
-0.82385063	-0.5480934	1.710858	-1.484041	1.3761324	-0.10580587	0.749169	0.29944235	1.2336884	-1.0430704	-1.5930941	-0.70295554	1.5731323	-0.36890814	-0.13479751	-1.6676474	-0.8494599	0.017000126	-0.44474903	-1.7123376	-2.9836984	1.3125608	2.4564772	-0.46741912	-1.0382681	0.66893536	-0.7467027	1.4562697	1.6526983	-0.46009138	-1.5137465	-0.34594947
-0.013348617	-2.0424628	-1.0913982	-1.5852325	-1.3216819	-2.2010407	-1.0035994	1.991427	-0.65724635	-1.571895	-1.5874276	-0.055509835	-0.6279641	-2.189797	0.20987628	-0.5523638	-0.9684002	-0.13077937	1.0872078	0.7006439	-0.33026975	-1.7169313	0.68597925	2.0575192	0.44895145	0.58234996	-1.116306	-0.8666171	-0.05747698	2.29216	-1.0989969	3.6619415
-1.6056752	0.4469736	2.3879647	-1.897422	1.0053599	-0.7189149	2.259498	-0.25243777	0.46811372	-0.35755077	-0.2637262	-1.4451158	1.924995	-0.17018941	-0.33211207	-1.2555481	-0.8616077	0.674102	-0.16648795	-1.3850461	-1.500433	2.5229135	2.1667113	-0.37532505	-0.647395	0.30791575	-0.08294925	0.9659833	0.77960694	-0.8455023	-2.0243623	-0.8970892
-1.6291423	0.98511153	2.907117	-1.703297	1.5865902	0.2290414	2.7199838	-0.6930858	1.6296179	-1.1629372	-0.93294346	-2.484809	2.3113074	-1.6584989	0.17087753	-3.0764327	-1.011489	-0.51952386	-0.4549937	-1.6774105	-2.455697	3.7434733	3.5793672	-1.6011548	-1.1388178	-0.19464156	-0.7601421	2.6235166	1.1195706	-0.42214516	-0.38882327	-1.0913955
-3.082544	0.5504424	3.1059415	-1.8235823	2.252861	-0.39767292	2.4380636	-1.0164679	1.8382053	-0.10158389	0.027226951	-2.045259	2.6454084	-1.0075655	0.3400553	-2.2927704	-0.72918487	-0.44303504	-1.0715028	-2.068758	-1.9833959	3.7208753	2.758144	-0.15130156	-0.74120843	-0.62046117	-0.23053235	2.1789334	1.5162696	-0.74465233	-0.89458525	-1.888159
-0.17998624	-0.996663	-1.7823381	-0.96239066	-0.5263423	-1.5195017	0.10532527	2.4047194	-1.1559333	-1.1880752	-1.4265132	-0.0814275	-0.37398857	-2.5172803	-0.50720626	-0.96765745	-0.38100317	-0.11265792	0.6413785	-0.4007862	-0.18806785	-0.7974839	-0.0022628903	1.716315	0.37863317	0.25738183	-0.9974309	-1.2204746	-1.1502582	0.3580747	-1.2815561	2.8759491
-1.6068622	-1.9472435	1.2993593	-2.3079133	0.90323514	-0.0807816	1.4832926	-0.5614997	1.0326986	0.6861479	0.30018222	-0.5036864	1.0935248	-0.53899735	-0.02382895	-1.1234056	-0.23051602	-0.1926068	-1.0140084	-0.5250444	-1.6887866	2.5397522	1.2408456	0.45592162	0.051491715	0.37189192	-0.3664619	0.902161	-0.4939821	-0.5467636	-0.25446838	0.32758525
-2.8951457	-0.5575367	3.806019	-1.5438143	2.1300263	-0.21783969	2.0087125	-1.3906181	1.6852965	-0.7387785	0.0013896637	-1.125952	1.9526354	-1.0696815	1.0791253	-2.5558832	-0.99282086	-0.6273431	-0.9912552	-2.5283132	-2.003819	3.2900436	2.9097853	-1.1518463	-1.1520976	0.11349421	-0.22354746	2.9288645	2.2234821	-0.72923774	-1.0082597	-1.6247983
-1.8880588	0.56147677	2.450657	-1.5689443	1.542785	-0.4588296	2.512119	-0.18465817	1.0455995	-0.5803931	-0.37422252	-2.0531747	2.6519353	-1.3313932	0.53170234	-2.769725	-0.6952979	-0.7159172	-0.30179304	-1.4559721	-0.8475046	3.0411859	2.7107549	-1.5745163	-1.0963191	-0.46366644	0.3621648	1.738507	1.2327543	-0.631458	-0.6372171	-1.3359442
-0.7545314	-1.1877384	-2.2748315	-0.49053147	-1.0973337	-1.4711484	-1.5681852	2.304516	-0.6612954	-1.5086191	-1.4030346	0.21568787	-1.7647417	-2.1530516	-1.189822	-0.9387433	-0.97920406	0.7593694	-0.61900026	-1.3870305	-2.194519	-0.410734	-0.67456466	2.4017222	0.21949169	0.51606715	-0.7748632	-2.06782	-0.68794954	2.3539708	-0.65635943	2.8567214
0.09247197	-1.6018883	-0.077663325	-1.4920839	-0.4757912	-1.0840659	-0.4311769	0.8413401	-0.4508068	0.1493603	-0.6020225	-0.49867287	0.47193307	-2.3234205	0.052040074	-1.5536076	-0.22284096	-0.1735727	0.03295839	0.9297147	-0.21337157	0.32430366	1.577567	1.7517054	-1.0452591	1.1289614	-1.682389	0.3073653	-0.38809565	0.8755349	-1.6343163	2.7133126
-0.6238277	-1.0168915	-1.036526	-0.97903013	-0.3675993	-1.6515714	-1.2536966	3.4283183	-0.13809934	-0.2755205	-1.2417012	-0.54216933	0.034345742	-2.087979	-0.44225633	-2.5116022	-0.5637937	0.6781328	0.44699493	0.6927856	-0.94744706	-0.6245556	0.21317267	2.0913231	-0.1035737	0.25032818	-0.47171623	-0.69683963	-0.5222079	2.108334	-1.1982713	3.8297167
-1.4780143	-1.1090096	-1.4443958	-1.3956032	-1.1908659	-0.8283771	-0.9243227	1.4611442	-0.2552879	-0.27870023	-0.9627565	-0.24363315	-0.46880955	-0.5460028	0.3420824	-0.77784073	-0.22109029	0.7606484	-0.11725324	0.83590454	-1.2139243	-1.0533955	1.2043182	0.65699375	-0.446272	0.8089095	-0.4327761	-0.1395746	-0.13113281	1.6798348	-0.14426653	1.2664202
-2.1490598	0.44544426	3.6785898	-1.835389	2.4986234	-0.25906268	2.5802197	-0.6299874	1.5853224	-0.8348714	-0.27115035	-1.637217	2.8243346	-0.94134444	0.46761844	-3.0311053	-0.90291935	0.12732576	-0.59914494	-1.8828437	-2.1148915	3.7843974	2.654221	-1.6262908	-0.8880474	-0.23313786	-0.032384723	2.619854	2.0292742	-0.67921525	-1.5788352	-1.8145232
-1.5564893	-0.37390667	2.4136026	-2.021397	1.1058502	-0.33140358	1.1173518	0.7723318	0.19848405	0.7854093	-1.3597889	-1.5722208	0.2309527	-1.8911985	0.41172403	-2.2509847	0.18487898	-0.33242646	-0.18629202	-1.1883904	-0.84507346	2.6694179	1.550091	-0.3141441	0.0220973	-0.38423032	0.29220802	0.8990253	1.1190344	-0.087794535	-0.6645193	-0.28736886
-0.3728595	-0.069325134	-0.54395914	-1.0548283	-0.15675598	-2.2605464	-0.14144877	0.6418282	0.3548121	-0.6161293	-0.7641552	0.19353777	-0.679154	-2.3560414	-0.7261335	0.0079470165	0.0034022108	-0.03868288	0.8256725	-0.50362295	-0.44134903	-0.32259187	0.49599603	1.5333707	-0.42758477	-0.21510984	-0.9415091	-0.7747607	-1.0577871	0.85436606	-0.43945634	1.6831827
-0.89951706	0.49990118	0.6343857	-1.9196485	0.3510629	-0.100009374	0.017739344	2.6190612	0.30166906	0.54154336	-0.88206357	-1.0907147	-0.4268564	-1.7655413	0.18646193	-1.801051	-0.86834747	-0.5025062	-0.48776773	0.34750473	-1.3335205	0.08209631	1.0404823	0.30429426	-1.588046	0.33630687	0.16690266	-0.79858327	0.32505986	0.8005018	-0.4553569	1.2512654
-2.0264602	-1.5232579	1.3796515	-1.1262885	0.4456747	0.17046288	0.688842	0.61359733	0.4039352	-0.46083122	-0.45628068	-0.13268262	1.4385107	-1.7701828	0.27848622	-1.1232781	0.084951796	0.3348473	-0.83992654	-0.503866	-1.7584599	0.53918064	1.3125459	-0.009474605	-0.5242915	1.1415216	-1.5135545	1.2073668	0.61675704	0.59778744	-1.2410725	0.9541107
-0.2605978	-0.047005482	-1.3229458	-0.023484044	-0.44670522	-1.4248013	-0.13673967	1.524179	-0.40812433	-0.7201584	-0.7624457	-0.9013306	0.22084981	-2.299648	-0.56544155	-1.4337044	-0.73539394	0.30043137	0.68167305	0.87827355	-1.2071313	-0.8134981	0.25227794	1.6510808	-0.86871356	-0.1525884	-1.0508517	-0.7121135	-1.6396109	1.0354679	-1.2106841	3.3858945
-0.7613188	0.028462956	1.389401	-1.9829777	0.37120733	-0.94099766	1.5113837	0.44085127	0.749748	-0.50063735	-0.38990623	-0.047323823	1.7897377	-0.23561051	-0.76277554	-1.4774868	-0.57949954	-0.37319425	-0.44529036	-1.5400009	-2.1965122	1.1872869	1.6406497	0.43062606	-0.02602961	0.11978092	-0.42996442	0.5910507	1.3029693	-0.5690346	-1.2717774	0.11925907
-1.7578808	0.1901819	3.271529	-1.6970495	1.5102242	0.27002075	2.3277848	-0.6524253	1.2876769	-0.46587214	-0.43307975	-1.6421182	2.0323243	-1.386098	0.90069807	-2.3707912	-1.1194559	-0.6163239	-0.5874139	-1.8985624	-1.606932	3.2653182	2.7664394	-1.0280484	-0.8656699	-0.4227239	0.21453884	2.0509377	1.4120742	-0.5262248	-1.0182322	-1.4844292
-0.17847149	-0.63997513	-1.3230808	-1.0845629	-1.0891519	-1.8531747	-1.4209602	2.0369518	-0.8352225	-1.6405158	-0.29139188	-0.44157976	-0.9152475	-1.8436604	-0.628663	-0.82070136	0.05208852	0.16324379	0.6229557	-0.29570308	-1.6778816	0.4481324	0.050125718	2.238627	-0.9565739	0.23407814	-0.7641694	-0.36263955	-0.21906725	1.3316185	-1.3395288	3.381826
-0.6969192	0.47482625	-1.6156616	-0.23030484	-0.62491673	-1.4527898	-0.90327173	2.0499537	0.87843174	-1.3464141	-0.6375723	0.09134516	-1.2931468	-2.3135908	-0.39803356	-1.2933956	-0.6352544	0.9115343	0.6371743	0.44568124	-2.0105286	-1.3715162	-0.6056291	1.9115981	-0.29069802	0.32277164	-1.0136974	-0.849141	-1.1392955	1.0904789	-1.5603266	2.9405699
-0.5837748	-1.2534608	-1.7791209	-1.1361691	-0.87038964	-1.5797937	-1.3666842	2.7499278	-0.27338025	-0.9832685	-1.9951241	0.26659635	-1.1954465	-1.944041	0.3645104	-1.4674102	-0.875812	1.2401754	0.25363854	-0.15460463	-2.2830534	-1.0270333	-0.7611784	1.8599442	0.32884875	0.1239626	-0.772721	-1.4078034	-0.61154526	2.6239464	-0.2685169	3.2604625
-1.0263263	-0.32657734	-0.23086527	-1.2788278	-0.35724425	-1.8609048	0.107126996	1.2950206	-0.039661705	-0.6480121	-0.80624634	0.87619746	-1.0448481	-2.0360723	-0.71425635	-1.015312	0.45581	0.09441559	-0.8735798	1.4472284	-1.7266474	-0.25630325	-0.21130246	2.0545268	-0.560085	1.4881335	1.3409662	-1.3403906	-0.06620738	1.3293952	-0.21971564	2.3146317
-0.41038698	-0.4409887	-1.3405502	-0.9350988	0.26592487	-1.0541337	-0.19072104	1.5873406	0.036659837	-0.38155553	-1.1675378	0.3572526	0.6966885	-1.6858386	-0.482821	-0.5593439	0.3313721	0.13441382	1.0422645	-1.1952065	-1.5501691	-0.8786585	0.36328372	0.65875876	-0.060402952	0.39468986	-0.96600544	-0.96005535	-0.14600554	1.5836525	-0.69229853	1.7647915
-1.8022985	-0.6830049	-2.1943638	-1.314907	-0.5947485	-1.8645535	-0.95255685	2.3593295	0.25846007	-0.90509117	-1.2649183	0.34951136	-0.41720074	-2.1279483	-0.18692893	-1.5822395	0.02688574	1.5968152	0.5039209	0.7240927	-1.1494402	-1.4180865	0.8483983	2.434337	0.20331931	-0.22670248	-0.832605	-0.7806777	-0.45553204	1.6314523	-1.175249	2.486708
-1.3873714	0.44408107	3.7704954	-1.4534217	2.106682	0.2691081	1.8690504	0.15072514	1.1133267	-0.86490226	-0.7370167	-1.3690012	2.5430672	-1.4973751	0.7610257	-2.8317597	-0.89264494	-0.42061827	-0.9394488	-1.5259035	-2.5219378	3.7045557	2.7760267	-1.8035519	-0.8466807	-0.024659788	-0.631315	1.637486	1.919545	-0.64547175	-0.75499904	-1.1510934
-0.87052906	-0.45441177	-1.1656182	-0.91043717	-0.9978887	-1.6293833	-0.88723373	1.3638086	-0.087112516	-1.3648431	-1.1930687	0.5297692	-0.6447769	-1.7023913	-0.3798541	-0.6182853	0.036446147	0.9213196	0.41773757	1.4476888	-2.4958005	-0.44642156	-0.5234881	1.7556171	-0.40914416	0.47775957	-0.9291072	-1.3950117	-0.43464053	1.8387159	-0.5776242	2.2452536
-0.5123143	-1.0407437	-1.2768705	-0.28942263	-0.46744767	-0.8784433	-0.7976574	1.9507515	0.61496127	0.1502124	-0.74231017	-0.8003787	0.052120145	-1.6321161	-0.50580996	-1.7177489	0.35583258	-0.04649393	0.12526417	1.2067584	-1.4317786	-0.14256543	0.5910107	1.7626474	-0.73459107	0.24120048	-0.5820012	-0.488199	-0.5840313	1.2775598	-0.91677886	2.5956678
-1.25068	-1.0423625	-1.4558977	-0.5556456	-0.9145335	-1.3753582	-0.4571659	2.3250725	0.009000465	0.7500779	-1.2267249	0.030448616	-0.368851	-1.9782329	-1.0183054	-1.6978655	0.2774625	0.52076894	-0.46944657	-0.5789777	-1.7684458	-1.0926018	0.9803701	0.73274994	0.09267793	0.1522197	-0.9802383	-0.689453	-0.70247716	2.070908	-1.4276443	2.6850731
-2.1946697	1.0308735	2.6565773	-1.3753053	2.0535097	-1.0385264	2.4895165	-0.7321827	1.30392	0.133896	-0.44923297	-2.104851	1.9715155	-1.6434312	0.37187022	-2.6460912	-0.46712	-0.84697866	-0.78706783	-1.6081971	-1.9410532	3.5192719	2.4220471	-0.6052667	-1.042601	-0.7708891	0.5188904	2.1199002	1.91683	-0.9919885	-0.8329323	-1.4895866
-1.7080944	-0.7325587	3.022103	-1.7483419	2.0028644	0.12995276	2.155334	-0.24051596	1.7586317	-1.2726485	-0.19180794	-0.7980564	2.29966	-2.238779	0.094820395	-1.5284692	-0.42231625	-0.58460164	0.24789067	-1.5916649	-2.2650461	3.0039718	2.143137	-1.1919951	-1.5078397	0.22979778	-0.6672303	1.3492402	1.5516459	0.13891199	-0.52140445	-1.3133613
-1.246602	-0.47450182	-1.2467098	-1.1528113	-0.27813694	-0.014208816	-0.82974327	1.9873626	1.21949	-0.3389407	-1.262477	1.1441281	-1.042702	-0.31163967	-0.5973717	-0.73656726	-0.24142048	0.2248262	-0.05191257	-0.18587485	-2.0852242	-0.9434058	0.34748793	1.4175835	-0.42886904	0.4144884	0.3619897	-0.8040136	0.22128832	0.78097886	-1.05006	1.807456
-1.537018	-0.19820406	3.7019162	-2.043429	1.8332564	0.10617273	2.1265323	-0.043583877	0.8427027	-0.9237748	-0.23262429	-1.5833211	1.8373358	-1.3758171	1.1630508	-2.7771897	-1.2720975	-1.0998682	-0.43455628	-1.6615354	-2.322824	3.6148827	2.8411245	-1.2311051	-1.1035779	-0.2616577	-0.39441496	1.4909793	1.6763208	-0.060471393	-0.5132991	-1.5719174
-2.6134205	0.3158234	3.2611582	-1.7837342	2.1272137	-0.5178923	1.9141309	-0.47256595	1.9734643	0.08498215	-0.20047206	-2.0684385	3.0799696	-1.53142	0.62771255	-2.2974885	-0.3671115	-0.71381515	-1.3442323	-2.1410265	-2.5103064	4.118045	2.9391508	-1.19568	-0.6553428	-0.321741	0.017769188	2.7507324	2.0431848	-0.88201374	-0.60536677	-1.1672912
-2.8890328	0.3598564	2.7976887	-1.3607546	1.5712203	-0.31355074	1.6900334	-1.0297985	1.3940825	-0.3989327	0.061205845	-2.1950495	2.3113403	-1.6006178	0.31448492	-2.3938677	-0.20530301	0.2145784	-0.37257007	-0.8143171	-1.4358724	3.242369	2.5704303	-1.4050663	0.13348594	-0.8571522	-0.6114588	2.4260838	1.2739991	-0.19794515	-0.7693081	-1.9184266
-1.0443741	-1.3286741	-1.4141634	-1.5784694	-1.2931212	-0.54038364	-0.95033336	1.7800696	0.79869646	-0.6998668	-1.6642578	-0.28646073	0.12251133	-2.0580835	0.5423289	-1.3154558	-0.4794516	0.62354016	0.01827673	-0.19562213	-3.0403142	-0.8025591	0.34215984	0.6446011	-0.27272674	0.29384965	-1.1581961	-0.55337644	-0.23150429	1.1366553	0.17184396	2.0890355
-0.28523248	-0.83254325	-0.97275364	-0.11701311	-0.62661034	-0.81831825	-0.93955433	1.6142333	-0.2590533	0.3797319	-1.3569069	-1.0042944	1.2006866	-2.7758076	-0.64251786	-1.7777165	0.23404801	0.85492814	0.16648816	0.10769524	-1.0329261	-0.7667378	0.82342255	1.864544	-1.034305	1.0191756	-1.9285475	-0.46032238	-1.3073714	0.5592892	-1.0608381	3.5167232
-0.6207514	-0.6325245	-1.5764062	-0.5384417	-0.58589655	-2.0198286	-0.43897414	2.0043151	0.27219224	-0.96299815	-0.56619143	0.27900898	-0.86657923	-1.9941019	-0.963092	-0.2212671	-0.6338678	0.92171305	0.1151279	1.3344972	-2.1365938	-0.01204586	0.47638458	2.1475294	0.22934675	1.0949097	-0.7680875	-1.3271353	-0.25511923	1.8493822	-0.73223025	2.8273163
-2.6875644	-0.12042985	1.3935666	-0.7403535	1.4548044	-0.8984943	1.8757368	-0.45740628	0.80950177	-0.4874284	-0.11899839	-1.1169674	1.2481954	-1.2891191	0.63294643	-2.5445068	-0.23547405	-0.022856532	-0.99014086	-0.95880437	-1.5235153	1.966938	1.9761071	-0.7158451	-0.41279572	-0.39023924	-0.4715538	1.8581897	1.3211832	0.34750068	-0.17183712	-0.6867222
-2.2598412	0.34819493	2.7575493	-1.7890831	2.061892	-0.76374936	2.4485137	-0.697913	0.9666072	-0.115399145	-1.2070572	-2.5219781	2.2586768	-0.6820753	0.64898336	-2.7412503	-0.7815041	-0.1439795	-0.39591363	-1.8941066	-1.9826354	3.4356046	2.6414385	-1.5270671	-0.74459845	-0.57289225	-0.24648476	3.0566034	1.7161386	-0.8245214	-0.8582099	-1.5229386
-1.2606031	-0.09251518	0.16772014	-1.4849094	-0.06891553	-1.2672161	0.46584007	1.8987349	-0.0988304	1.0229667	-0.9441051	-1.2986181	0.7596726	-1.1720573	0.3193924	-2.6591551	-0.056818925	-0.09083712	-0.4802855	-0.944667	-0.42814824	0.52140456	1.2835907	0.89490795	0.7601582	0.1379295	-0.34887776	0.75350356	-0.3097105	0.93443197	-0.43832797	0.9065199
-1.2283603	-1.141045	1.1361381	-1.3000456	0.9153186	-1.8425498	0.39193013	0.4439476	0.46262187	-0.5296771	-0.059184175	-1.152518	1.8053354	-2.1896415	0.14705205	-2.4996116	-0.045086868	0.473785	-0.24228491	-0.59848905	-0.5018773	1.5844941	1.1950685	0.31675965	0.23087946	0.57059526	-1.2730179	1.8532703	0.038816396	-0.38356397	-0.3579328	0.41769847
